# Mt Hood Test Site (651)
# Oregon  SNOTEL Site - 5370 ft
# Daily Data for Period of Record
#
# (As of: Mon Nov 10 19:54:47 PST 2014)
#  **Provisional data, subject to revision**
#
Date,Snow Water Equivalent (in),Precipitation Accumulation (in),Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF),Precipitation Increment (in)
1982-03-15,74.3,90.9,,,,0.60
1982-03-16,74.9,91.5,,,,0.50
1982-03-17,75.4,92.0,,,,0.00
1982-03-18,75.4,92.0,,,,0.00
1982-03-19,75.4,92.0,,,,0.00
1982-03-20,75.4,92.0,,,,0.00
1982-03-21,75.4,92.0,,,,0.00
1982-03-22,75.4,92.0,,,,0.50
1982-03-23,75.9,92.5,,,,0.60
1982-03-24,76.5,93.1,,,,0.00
1982-03-25,76.5,93.1,,,,0.00
1982-03-26,76.5,93.1,,,,0.20
1982-03-27,76.7,93.3,,,,0.30
1982-03-28,77.0,93.6,,,,0.00
1982-03-29,77.0,93.6,,,,0.60
1982-03-30,77.7,94.2,,,,0.60
1982-03-31,78.2,94.8,,,,0.00
1982-04-01,78.2,94.8,,,,0.10
1982-04-02,78.3,94.9,,,,0.30
1982-04-03,78.6,95.2,,,,0.10
1982-04-04,78.7,95.3,,,,0.40
1982-04-05,79.1,95.7,,,,0.30
1982-04-06,79.4,96.0,,,,0.50
1982-04-07,79.9,96.5,,,,0.40
1982-04-08,80.3,96.9,,,,0.00
1982-04-09,80.3,96.9,,,,0.10
1982-04-10,80.4,97.0,,,,1.80
1982-04-11,82.2,98.8,,,,0.30
1982-04-12,82.5,99.1,,,,0.00
1982-04-13,82.5,99.1,,,,0.00
1982-04-14,82.5,99.1,,,,0.00
1982-04-15,82.5,99.1,,,,0.10
1982-04-16,82.6,99.2,,,,0.80
1982-04-17,83.4,100.0,,,,1.40
1982-04-18,84.3,101.4,,,,0.00
1982-04-19,84.3,101.4,,,,0.30
1982-04-20,84.6,101.7,,,,0.90
1982-04-21,85.2,102.6,,,,0.90
1982-04-22,86.1,103.5,,,,0.40
1982-04-23,86.5,103.9,,,,0.00
1982-04-24,86.5,103.9,,,,0.00
1982-04-25,86.5,103.9,,,,0.30
1982-04-26,86.8,104.2,,,,0.00
1982-04-27,86.8,104.2,,,,0.30
1982-04-28,87.1,104.5,,,,0.00
1982-04-29,87.1,104.5,,,,0.40
1982-04-30,87.5,104.9,,,,0.00
1982-05-01,87.5,104.9,,,,0.00
1982-05-02,87.5,104.9,,,,0.00
1982-05-03,87.5,104.9,,,,0.60
1982-05-04,88.1,105.5,,,,0.00
1982-05-05,88.1,105.5,,,,0.00
1982-05-06,88.1,105.5,,,,0.10
1982-05-07,88.2,105.6,,,,0.20
1982-05-08,88.4,105.8,,,,0.20
1982-05-09,88.6,106.0,,,,0.00
1982-05-10,88.6,106.0,,,,0.00
1982-05-11,88.6,106.0,,,,0.10
1982-05-12,88.7,106.1,,,,0.30
1982-05-13,88.7,106.4,,,,0.80
1982-05-14,88.7,107.2,,,,0.00
1982-05-15,88.2,107.2,,,,0.00
1982-05-16,87.0,107.2,,,,0.00
1982-05-17,85.8,107.2,,,,0.10
1982-05-18,85.5,107.3,,,,0.00
1982-05-19,85.2,107.3,,,,0.10
1982-05-20,83.9,107.4,,,,0.00
1982-05-21,81.6,107.4,,,,0.00
1982-05-22,80.0,107.4,,,,0.00
1982-05-23,78.7,107.4,,,,0.00
1982-05-24,77.2,107.4,,,,0.00
1982-05-25,75.5,107.4,,,,0.00
1982-05-26,73.9,107.4,,,,0.00
1982-05-27,73.6,107.4,,,,0.50
1982-05-28,74.1,107.9,,,,0.00
1982-05-29,74.1,107.9,,,,0.10
1982-05-30,74.1,108.0,,,,0.00
1982-05-31,72.3,108.0,,,,0.00
1982-06-01,70.8,108.0,,,,0.00
1982-06-02,69.5,108.0,,,,0.00
1982-06-03,68.7,108.0,,,,0.00
1982-06-04,67.5,108.0,,,,0.30
1982-06-05,67.5,108.3,,,,0.50
1982-06-06,68.3,108.8,,,,0.30
1982-06-07,68.6,109.1,,,,0.00
1982-06-08,68.6,109.1,,,,0.00
1982-06-09,67.2,109.1,,,,0.00
1982-06-10,65.3,109.1,,,,0.00
1982-06-11,63.0,109.1,,,,0.10
1982-06-12,60.6,109.2,,,,0.00
1982-06-13,59.5,109.2,,,,0.10
1982-06-14,58.5,109.3,,,,0.00
1982-06-15,56.1,109.3,,,,0.00
1982-06-16,53.5,109.3,,,,0.00
1982-06-17,51.3,109.3,,,,0.00
1982-06-18,47.4,109.3,,,,0.00
1982-06-19,43.0,109.3,,,,0.00
1982-06-20,41.1,109.3,,,,0.00
1982-06-21,38.6,109.3,,,,0.00
1982-06-22,36.5,109.3,,,,0.00
1982-06-23,33.5,109.3,,,,0.00
1982-06-24,31.1,109.3,,,,0.00
1982-06-25,29.4,109.3,,,,0.00
1982-06-26,26.5,109.3,,,,0.00
1982-06-27,25.1,109.3,,,,0.00
1982-06-28,23.6,109.3,,,,0.00
1982-06-29,22.6,109.3,,,,0.00
1982-06-30,21.8,109.3,,,,0.00
1982-07-01,20.0,109.3,,,,0.00
1982-07-02,18.1,109.3,,,,0.20
1982-07-03,17.1,109.5,,,,0.10
1982-07-04,16.0,109.6,,,,0.00
1982-07-05,15.0,109.6,,,,0.10
1982-07-06,13.3,109.7,,,,0.20
1982-07-07,11.1,109.9,,,,0.00
1982-07-08,9.1,109.9,,,,0.00
1982-07-09,6.2,109.9,,,,0.00
1982-07-10,2.7,109.9,,,,0.00
1982-07-11,2.0,109.9,,,,0.00
1982-07-12,1.1,109.9,,,,0.00
1982-07-13,0.5,109.9,,,,0.00
1982-07-14,0.0,109.9,,,,0.10
1982-07-15,0.0,110.0,,,,0.20
1982-07-16,0.0,110.2,,,,0.10
1982-07-17,0.0,110.3,,,,0.00
1982-07-18,0.0,110.3,,,,0.00
1982-07-19,0.0,110.3,,,,0.00
1982-07-20,0.0,110.3,,,,0.00
1982-07-21,0.0,110.3,,,,0.00
1982-07-22,0.0,110.3,,,,0.00
1982-07-23,0.0,110.3,,,,0.00
1982-07-24,0.0,110.3,,,,0.00
1982-07-25,0.0,110.3,,,,0.00
1982-07-26,0.0,110.3,,,,0.00
1982-07-27,0.0,110.3,,,,0.00
1982-07-28,0.0,110.3,,,,0.00
1982-07-29,0.0,110.3,,,,0.00
1982-07-30,0.0,110.3,,,,0.00
1982-07-31,0.0,110.3,,,,0.00
1982-08-01,0.0,110.3,,,,0.00
1982-08-02,0.0,110.3,,,,0.00
1982-08-03,0.0,110.3,,,,0.00
1982-08-04,0.0,110.3,,,,0.00
1982-08-05,0.0,110.3,,,,0.00
1982-08-06,0.0,110.3,,,,0.00
1982-08-07,0.0,110.3,,,,0.00
1982-08-08,0.0,110.3,,,,0.00
1982-08-09,0.0,110.3,,,,0.00
1982-08-10,0.0,110.3,,,,0.00
1982-08-11,0.0,110.3,,,,0.00
1982-08-12,0.0,110.3,,,,0.00
1982-08-13,0.0,110.3,,,,0.00
1982-08-14,0.0,110.3,,,,0.00
1982-08-15,0.0,110.3,,,,0.00
1982-08-16,0.0,110.3,,,,0.00
1982-08-17,0.0,110.3,,,,0.00
1982-08-18,0.0,110.3,,,,0.00
1982-08-19,0.0,110.3,,,,0.00
1982-08-20,0.0,110.3,,,,0.00
1982-08-21,0.0,110.3,,,,0.00
1982-08-22,0.0,110.3,,,,0.00
1982-08-23,0.0,110.3,,,,0.00
1982-08-24,0.0,110.3,,,,0.00
1982-08-25,0.0,110.3,,,,0.00
1982-08-26,0.0,110.3,,,,0.00
1982-08-27,0.0,110.3,,,,0.00
1982-08-28,0.0,110.3,,,,0.00
1982-08-29,0.0,110.3,,,,0.00
1982-08-30,0.0,110.3,,,,0.00
1982-08-31,0.0,110.3,,,,0.00
1982-09-01,0.0,110.3,,,,0.00
1982-09-02,0.0,110.3,,,,0.00
1982-09-03,0.0,110.3,,,,0.00
1982-09-04,0.0,110.3,,,,0.00
1982-09-05,0.0,110.3,,,,0.00
1982-09-06,0.0,110.3,,,,0.00
1982-09-07,0.0,110.3,,,,0.00
1982-09-08,0.0,110.3,,,,0.00
1982-09-09,0.0,110.3,,,,0.80
1982-09-10,0.0,111.1,,,,0.20
1982-09-11,0.0,111.3,,,,1.50
1982-09-12,0.0,112.8,,,,0.30
1982-09-13,0.0,113.1,,,,0.00
1982-09-14,0.0,113.1,,,,0.00
1982-09-15,0.0,113.1,,,,0.00
1982-09-16,0.0,113.1,,,,0.00
1982-09-17,0.0,113.1,,,,0.00
1982-09-18,0.0,113.1,,,,0.00
1982-09-19,0.0,113.1,,,,1.40
1982-09-20,0.0,114.5,,,,0.70
1982-09-21,0.0,115.2,,,,0.10
1982-09-22,0.0,115.3,,,,0.00
1982-09-23,0.0,115.3,,,,0.00
1982-09-24,0.0,115.3,,,,0.50
1982-09-25,0.0,115.8,,,,0.00
1982-09-26,0.0,115.8,,,,0.10
1982-09-27,0.0,115.9,,,,0.60
1982-09-28,0.0,116.5,,,,1.60
1982-09-29,0.0,118.1,,,,0.00
1982-09-30,0.0,118.1,32,32,32,0.00
1982-10-01,0.0,0.0,32,32,32,0.00
1982-10-02,0.0,0.0,32,32,32,0.30
1982-10-03,0.0,0.3,32,32,32,0.00
1982-10-04,0.0,0.3,32,32,32,0.10
1982-10-05,0.0,0.4,32,32,32,0.00
1982-10-06,0.0,0.4,32,32,32,1.10
1982-10-07,0.0,1.5,32,32,32,1.40
1982-10-08,0.0,2.9,32,32,32,0.60
1982-10-09,0.0,3.5,32,32,32,0.00
1982-10-10,0.0,3.5,32,32,32,0.00
1982-10-11,0.0,3.5,32,32,32,0.00
1982-10-12,0.0,3.5,32,32,32,0.00
1982-10-13,0.0,3.5,32,32,32,0.00
1982-10-14,0.0,3.5,32,32,32,0.00
1982-10-15,0.0,3.5,32,32,32,0.00
1982-10-16,0.0,3.5,32,32,32,0.50
1982-10-17,0.0,4.0,32,32,32,1.00
1982-10-18,0.0,5.0,32,32,32,0.00
1982-10-19,0.0,5.0,32,32,32,0.00
1982-10-20,0.0,5.0,32,32,32,0.00
1982-10-21,0.0,5.0,32,32,32,0.30
1982-10-22,0.0,5.3,32,32,32,0.60
1982-10-23,0.0,5.9,32,32,32,0.10
1982-10-24,0.0,6.0,32,32,32,0.10
1982-10-25,0.0,6.1,32,32,32,0.50
1982-10-26,0.0,6.6,32,32,32,1.00
1982-10-27,0.1,7.6,32,32,32,0.30
1982-10-28,0.2,7.9,32,32,32,2.60
1982-10-29,0.3,10.5,32,32,32,0.60
1982-10-30,0.4,11.1,32,32,32,0.10
1982-10-31,0.4,11.2,32,32,32,0.40
1982-11-01,0.4,11.6,32,32,32,0.10
1982-11-02,0.4,11.7,32,32,32,0.10
1982-11-03,0.4,11.8,32,32,32,0.20
1982-11-04,2.2,12.0,32,32,32,2.90
1982-11-05,2.2,14.9,32,32,32,1.60
1982-11-06,3.3,16.5,32,32,32,0.50
1982-11-07,4.0,17.0,32,32,32,0.10
1982-11-08,4.0,17.1,32,32,32,0.00
1982-11-09,4.1,17.1,32,32,32,0.00
1982-11-10,4.2,17.1,32,32,32,0.00
1982-11-11,4.7,17.1,32,32,32,1.00
1982-11-12,5.5,18.1,32,32,32,0.00
1982-11-13,5.5,18.1,32,32,32,0.00
1982-11-14,5.5,18.1,32,32,32,0.00
1982-11-15,5.5,18.1,32,32,32,0.00
1982-11-16,5.5,18.1,32,32,32,0.00
1982-11-17,5.5,18.1,32,32,32,0.90
1982-11-18,5.7,19.0,32,32,32,0.80
1982-11-19,6.2,19.8,32,32,32,1.30
1982-11-20,7.9,21.1,32,32,32,0.50
1982-11-21,9.0,21.6,32,32,32,0.40
1982-11-22,9.2,22.0,32,32,32,0.30
1982-11-23,9.2,22.3,32,32,32,0.00
1982-11-24,9.2,22.3,32,32,32,0.00
1982-11-25,9.2,22.3,32,32,32,0.00
1982-11-26,9.4,22.3,32,32,32,0.00
1982-11-27,9.5,22.3,32,32,32,0.50
1982-11-28,10.1,22.8,32,32,32,0.70
1982-11-29,10.7,23.5,32,32,32,0.60
1982-11-30,11.4,24.1,32,32,32,1.00
1982-12-01,12.5,25.1,32,32,32,0.50
1982-12-02,12.9,25.6,32,32,32,2.90
1982-12-03,13.9,28.5,32,32,32,1.30
1982-12-04,13.9,29.8,32,32,32,0.00
1982-12-05,13.9,29.8,32,32,32,1.50
1982-12-06,14.4,31.3,32,32,32,0.20
1982-12-07,14.9,31.5,32,32,32,0.50
1982-12-08,15.2,32.0,32,32,32,0.70
1982-12-09,15.1,32.7,32,32,32,0.00
1982-12-10,14.8,32.7,32,32,32,0.00
1982-12-11,14.8,32.7,32,32,32,0.00
1982-12-12,14.8,32.7,32,32,32,0.00
1982-12-13,15.6,32.7,32,32,32,0.60
1982-12-14,16.3,33.3,32,32,32,1.20
1982-12-15,17.6,34.5,32,32,32,1.50
1982-12-16,19.1,36.0,32,32,32,0.50
1982-12-17,19.5,36.5,32,32,32,0.80
1982-12-18,20.5,37.3,32,32,32,0.60
1982-12-19,21.3,37.9,32,32,32,0.20
1982-12-20,22.1,38.1,32,32,32,0.90
1982-12-21,22.6,39.0,32,32,32,0.40
1982-12-22,23.5,39.4,32,32,32,0.50
1982-12-23,24.1,39.9,32,32,32,1.20
1982-12-24,25.0,41.1,32,32,32,0.00
1982-12-25,25.1,41.1,32,32,32,0.00
1982-12-26,25.3,41.1,32,32,32,0.00
1982-12-27,25.5,41.1,32,32,32,0.30
1982-12-28,25.5,41.4,32,32,32,0.30
1982-12-29,25.6,41.7,32,32,32,0.00
1982-12-30,25.6,41.7,32,32,32,0.00
1982-12-31,25.6,41.7,32,32,32,0.00
1983-01-01,25.6,41.7,32,32,32,0.00
1983-01-02,25.6,41.7,32,32,32,0.70
1983-01-03,26.7,42.4,32,32,32,1.90
1983-01-04,28.9,44.3,32,32,32,1.70
1983-01-05,29.0,46.0,32,32,32,2.20
1983-01-06,29.9,48.2,32,32,32,2.70
1983-01-07,31.1,50.9,32,32,32,1.70
1983-01-08,31.9,52.6,32,32,32,0.80
1983-01-09,32.8,53.4,32,32,32,0.10
1983-01-10,33.2,53.5,32,32,32,0.60
1983-01-11,33.5,54.1,32,32,32,0.00
1983-01-12,33.5,54.1,32,32,32,0.00
1983-01-13,33.5,54.1,32,32,32,0.00
1983-01-14,33.5,54.1,,,,0.00
1983-01-15,33.5,54.1,,,,0.00
1983-01-16,33.5,54.1,32,27,29,2.70
1983-01-17,35.5,56.8,31,28,30,0.00
1983-01-18,35.6,56.8,30,27,29,0.60
1983-01-19,36.3,57.4,23,15,20,0.40
1983-01-20,36.9,57.8,32,32,32,0.10
1983-01-21,37.1,57.9,32,32,32,0.00
1983-01-22,37.1,57.9,32,32,32,0.50
1983-01-23,38.0,58.4,32,32,32,0.60
1983-01-24,38.7,59.0,32,32,32,0.20
1983-01-25,38.9,59.2,,,,0.40
1983-01-26,39.3,59.6,,,,0.50
1983-01-27,40.0,60.1,,,,0.50
1983-01-28,40.8,60.6,,,,0.00
1983-01-29,40.9,60.6,,,,0.10
1983-01-30,41.1,60.7,,,,0.40
1983-01-31,41.5,61.1,,,,0.00
1983-02-01,41.5,61.1,,,,0.00
1983-02-02,41.5,61.1,,,,0.00
1983-02-03,41.5,61.1,,,,0.10
1983-02-04,41.5,61.2,32,32,32,0.00
1983-02-05,41.5,61.2,32,32,32,0.00
1983-02-06,41.5,61.2,32,32,32,1.30
1983-02-07,42.6,62.5,32,32,32,0.40
1983-02-08,43.1,62.9,,,,0.80
1983-02-09,44.1,63.7,,,,0.90
1983-02-10,44.9,64.6,,,,1.00
1983-02-11,45.6,65.6,,,,0.00
1983-02-12,45.7,65.6,,,,0.40
1983-02-13,46.1,66.0,,,,0.50
1983-02-14,46.3,66.5,,,,0.50
1983-02-15,46.8,67.0,,,,0.60
1983-02-16,47.4,67.6,,,,0.70
1983-02-17,47.9,68.3,,,,2.40
1983-02-18,48.2,70.7,,,,0.90
1983-02-19,48.6,71.6,,,,0.50
1983-02-20,48.7,72.1,32,32,32,0.60
1983-02-21,49.0,72.7,32,32,32,1.00
1983-02-22,49.4,73.7,32,32,32,0.20
1983-02-23,49.4,73.9,32,32,32,0.00
1983-02-24,49.4,73.9,32,32,32,0.50
1983-02-25,49.4,74.4,32,32,32,0.20
1983-02-26,49.4,74.6,,,,0.30
1983-02-27,49.6,74.9,,,,0.30
1983-02-28,49.6,75.2,,,,0.20
1983-03-01,49.6,75.4,,,,0.10
1983-03-02,49.6,75.5,,,,0.00
1983-03-03,49.9,75.5,,,,0.20
1983-03-04,50.1,75.7,,,,0.30
1983-03-05,50.2,76.0,,,,0.70
1983-03-06,50.4,76.7,,,,0.50
1983-03-07,51.1,77.2,,,,0.80
1983-03-08,51.8,78.0,32,32,32,0.70
1983-03-09,53.1,78.7,32,32,32,0.70
1983-03-10,53.9,79.4,32,32,32,0.30
1983-03-11,53.7,79.7,32,32,32,0.20
1983-03-12,53.2,79.9,,,,0.50
1983-03-13,53.1,80.4,,,,0.90
1983-03-14,54.1,81.3,,,,0.80
1983-03-15,54.9,82.1,,,,0.00
1983-03-16,55.1,82.1,,,,0.00
1983-03-17,55.1,82.1,,,,0.00
1983-03-18,55.1,82.1,,,,0.00
1983-03-19,55.1,82.1,,,,0.00
1983-03-20,55.0,82.1,,,,0.00
1983-03-21,55.1,82.1,,,,0.40
1983-03-22,55.6,82.5,,,,0.30
1983-03-23,55.9,82.8,,,,0.10
1983-03-24,56.1,82.9,31,13,22,1.20
1983-03-25,57.4,84.1,24,16,19,0.50
1983-03-26,57.7,84.6,24,16,19,0.30
1983-03-27,58.5,84.9,26,10,18,0.60
1983-03-28,58.9,85.5,26,10,18,0.80
1983-03-29,59.9,86.3,28,10,19,2.30
1983-03-30,63.2,88.6,34,18,26,1.70
1983-03-31,64.6,90.3,38,20,29,0.30
1983-04-01,64.9,90.6,38,20,29,0.50
1983-04-02,65.9,91.1,42,23,32,0.80
1983-04-03,67.1,91.9,49,33,41,0.60
1983-04-04,67.3,92.5,49,31,39,0.00
1983-04-05,67.4,92.5,41,32,35,0.00
1983-04-06,67.4,92.5,37,28,32,0.00
1983-04-07,67.4,92.5,37,28,32,0.00
1983-04-08,67.6,92.5,37,32,34,0.10
1983-04-09,67.4,92.6,37,32,34,0.10
1983-04-10,67.8,92.7,42,25,33,1.00
1983-04-11,68.8,93.7,42,25,33,0.10
1983-04-12,68.9,93.8,30,20,25,0.00
1983-04-13,68.9,93.8,36,22,29,0.00
1983-04-14,68.9,93.8,41,30,34,0.00
1983-04-15,68.9,93.8,44,30,35,0.00
1983-04-16,69.1,93.8,32,29,30,0.00
1983-04-17,69.4,93.8,32,28,30,0.00
1983-04-18,69.0,93.8,32,28,30,0.00
1983-04-19,68.8,93.8,42,27,32,0.00
1983-04-20,68.8,93.8,47,27,35,0.00
1983-04-21,67.9,93.8,47,27,35,0.00
1983-04-22,67.4,93.8,33,27,30,0.00
1983-04-23,66.7,93.8,38,26,31,0.50
1983-04-24,67.1,94.3,27,23,24,0.00
1983-04-25,66.3,94.3,30,22,25,0.40
1983-04-26,66.3,94.7,32,21,28,0.00
1983-04-27,66.2,94.7,43,28,33,0.00
1983-04-28,66.2,94.7,45,34,38,0.10
1983-04-29,66.4,94.8,30,24,28,0.00
1983-04-30,65.7,94.8,42,27,35,0.00
1983-05-01,65.3,94.8,38,29,34,0.20
1983-05-02,65.2,95.0,57,38,47,0.20
1983-05-03,64.9,95.2,60,36,47,0.40
1983-05-04,65.0,95.6,65,45,55,0.40
1983-05-05,65.0,96.0,59,45,52,0.50
1983-05-06,64.9,96.5,70,57,64,0.30
1983-05-07,64.8,96.8,68,45,60,0.80
1983-05-08,65.5,97.6,68,45,60,0.90
1983-05-09,66.7,98.5,50,36,40,0.30
1983-05-10,66.9,98.8,39,33,36,0.00
1983-05-11,66.9,98.8,38,31,35,0.00
1983-05-12,66.8,98.8,45,29,36,0.00
1983-05-13,66.9,98.8,57,33,42,0.00
1983-05-14,66.3,98.8,57,37,47,1.00
1983-05-15,67.2,99.8,62,41,52,0.50
1983-05-16,67.6,100.3,56,40,52,0.00
1983-05-17,67.6,100.3,50,37,41,0.10
1983-05-18,67.2,100.4,41,30,33,0.00
1983-05-19,66.9,100.4,37,29,32,0.00
1983-05-20,65.7,100.4,42,31,35,0.00
1983-05-21,64.0,100.4,58,32,46,0.00
1983-05-22,63.0,100.4,56,35,47,0.00
1983-05-23,61.5,100.4,40,32,36,0.00
1983-05-24,59.9,100.4,56,32,46,0.00
1983-05-25,58.3,100.4,46,30,36,0.00
1983-05-26,56.6,100.4,34,29,31,0.00
1983-05-27,55.1,100.4,34,29,31,0.00
1983-05-28,53.0,100.4,35,30,31,0.00
1983-05-29,48.2,100.4,35,30,31,0.00
1983-05-30,44.6,100.4,35,30,31,0.00
1983-05-31,43.1,100.4,35,30,31,0.00
1983-06-01,42.1,100.4,35,30,31,0.00
1983-06-02,40.9,100.4,35,30,31,0.00
1983-06-03,39.8,100.4,35,30,31,0.00
1983-06-04,38.7,100.4,52,29,40,0.00
1983-06-05,36.7,100.4,46,36,41,0.00
1983-06-06,34.5,100.4,46,36,41,0.00
1983-06-07,32.5,100.4,37,31,33,0.00
1983-06-08,30.1,100.4,43,30,35,0.00
1983-06-09,27.8,100.4,52,37,44,0.00
1983-06-10,26.7,100.4,45,36,40,0.60
1983-06-11,26.3,101.0,41,34,37,0.70
1983-06-12,26.5,101.7,44,32,38,0.10
1983-06-13,25.3,101.8,51,32,41,0.00
1983-06-14,23.1,101.8,55,45,49,0.00
1983-06-15,21.3,101.8,45,34,38,0.10
1983-06-16,20.1,101.9,39,32,34,0.00
1983-06-17,18.5,101.9,55,35,45,0.70
1983-06-18,18.1,102.6,66,44,54,0.70
1983-06-19,18.6,103.3,66,44,54,0.90
1983-06-20,19.3,104.2,51,37,47,0.10
1983-06-21,18.8,104.3,51,37,47,0.00
1983-06-22,17.5,104.3,,,,0.00
1983-06-23,16.3,104.3,37,32,35,0.50
1983-06-24,16.0,104.8,37,32,35,0.00
1983-06-25,15.3,104.8,48,32,40,0.00
1983-06-26,15.3,104.8,52,40,45,0.00
1983-06-27,11.2,104.8,52,40,45,0.00
1983-06-28,8.8,104.8,52,40,45,0.00
1983-06-29,7.3,104.8,60,38,52,0.30
1983-06-30,5.7,105.1,53,42,46,0.30
1983-07-01,4.7,105.4,53,42,46,1.00
1983-07-02,3.8,106.4,50,40,43,0.60
1983-07-03,3.3,107.0,64,37,51,0.00
1983-07-04,0.7,107.0,64,37,51,0.00
1983-07-05,0.0,107.0,70,51,59,0.00
1983-07-06,0.0,107.0,52,42,46,0.00
1983-07-07,0.0,107.0,44,40,42,0.00
1983-07-08,0.0,107.0,44,40,42,0.30
1983-07-09,0.0,107.3,44,40,42,0.00
1983-07-10,0.0,107.3,51,40,44,0.00
1983-07-11,0.0,107.3,51,40,44,0.00
1983-07-12,0.0,107.3,48,41,45,0.00
1983-07-13,0.0,107.3,48,41,45,1.10
1983-07-14,0.0,108.4,48,41,45,0.60
1983-07-15,0.0,109.0,54,42,48,0.00
1983-07-16,0.0,109.0,67,38,54,0.20
1983-07-17,0.0,109.2,75,58,65,0.00
1983-07-18,0.0,109.2,75,58,65,0.30
1983-07-19,0.0,109.5,68,51,61,0.20
1983-07-20,0.0,109.7,68,51,61,0.00
1983-07-21,0.0,109.7,57,42,49,0.00
1983-07-22,0.0,109.7,59,40,49,0.00
1983-07-23,0.0,109.7,66,47,55,0.00
1983-07-24,0.0,109.7,66,50,57,0.30
1983-07-25,0.0,110.0,74,53,63,0.00
1983-07-26,0.0,110.0,74,53,63,0.10
1983-07-27,0.0,110.1,72,58,66,0.10
1983-07-28,0.0,110.2,63,51,57,0.10
1983-07-29,0.0,110.3,60,42,49,0.00
1983-07-30,0.0,110.3,45,38,41,0.00
1983-07-31,0.0,110.3,65,40,52,0.20
1983-08-01,0.0,110.5,69,52,58,0.20
1983-08-02,0.0,110.7,54,40,46,0.20
1983-08-03,0.0,110.9,54,40,46,0.00
1983-08-04,0.0,110.9,59,42,49,0.00
1983-08-05,0.0,110.9,60,46,51,0.00
1983-08-06,0.0,110.9,49,43,45,0.00
1983-08-07,0.0,110.9,51,44,47,0.00
1983-08-08,0.0,110.9,52,44,48,0.00
1983-08-09,0.0,110.9,45,38,42,0.00
1983-08-10,0.0,110.9,44,35,41,0.10
1983-08-11,0.0,111.0,52,30,41,0.20
1983-08-12,0.0,111.2,56,40,46,0.00
1983-08-13,0.0,111.2,43,30,35,0.00
1983-08-14,0.0,111.2,47,33,42,0.00
1983-08-15,0.0,111.2,47,33,42,0.00
1983-08-16,0.0,111.2,61,39,49,0.00
1983-08-17,0.0,111.2,61,39,49,0.00
1983-08-18,0.0,111.2,62,44,51,0.00
1983-08-19,0.0,111.2,62,44,51,0.00
1983-08-20,0.0,111.2,,,,0.00
1983-08-21,0.0,111.2,32,32,32,0.00
1983-08-22,0.0,111.2,32,32,32,0.00
1983-08-23,0.0,111.2,32,32,32,0.00
1983-08-24,0.0,111.2,32,32,32,0.10
1983-08-25,0.0,111.3,32,32,32,0.00
1983-08-26,0.0,111.3,32,32,32,0.00
1983-08-27,0.0,111.3,32,32,32,0.10
1983-08-28,0.0,111.4,,,,0.00
1983-08-29,0.0,111.4,32,32,32,0.10
1983-08-30,0.0,111.5,32,32,32,0.00
1983-08-31,0.0,111.5,32,32,32,0.00
1983-09-01,0.0,111.5,32,32,32,1.30
1983-09-02,0.0,112.8,32,32,32,0.00
1983-09-03,0.0,112.8,32,32,32,0.00
1983-09-04,0.0,112.8,32,32,32,0.10
1983-09-05,0.0,112.9,32,32,32,0.00
1983-09-06,0.0,112.9,32,32,32,0.00
1983-09-07,0.0,112.9,32,32,32,0.00
1983-09-08,0.0,112.9,32,32,32,0.00
1983-09-09,0.0,112.9,32,32,32,0.60
1983-09-10,0.0,113.5,32,32,32,0.20
1983-09-11,0.0,113.7,32,32,32,0.30
1983-09-12,0.0,114.0,32,32,32,0.10
1983-09-13,0.0,114.1,32,32,32,0.00
1983-09-14,0.0,114.1,32,32,32,0.00
1983-09-15,0.0,114.1,32,32,32,0.00
1983-09-16,0.0,114.1,32,32,32,0.00
1983-09-17,0.0,114.1,32,32,32,0.00
1983-09-18,0.0,114.1,32,32,32,0.00
1983-09-19,0.0,114.1,32,32,32,0.00
1983-09-20,0.0,114.1,32,32,32,0.00
1983-09-21,0.0,114.1,32,32,32,0.00
1983-09-22,0.0,114.1,32,32,32,0.00
1983-09-23,0.0,114.1,32,32,32,0.00
1983-09-24,0.0,114.1,32,32,32,0.00
1983-09-25,0.0,114.1,32,32,32,0.00
1983-09-26,0.0,114.1,32,32,32,0.00
1983-09-27,0.0,114.1,32,32,32,0.00
1983-09-28,0.0,114.1,32,32,32,1.30
1983-09-29,0.0,115.4,32,32,32,0.00
1983-09-30,0.0,115.4,45,32,37,0.00
1983-10-01,0.0,0.0,49,31,38,0.10
1983-10-02,0.0,0.1,38,31,35,0.10
1983-10-03,0.0,0.2,49,31,39,0.20
1983-10-04,0.0,0.4,44,31,40,0.00
1983-10-05,0.0,0.4,52,31,39,0.00
1983-10-06,0.0,0.4,41,24,33,0.00
1983-10-07,0.0,0.4,46,24,35,0.00
1983-10-08,0.0,0.4,49,37,43,0.00
1983-10-09,0.0,0.4,39,33,35,0.00
1983-10-10,0.0,0.4,47,33,38,0.00
1983-10-11,0.0,0.4,55,33,42,0.00
1983-10-12,0.0,0.4,53,36,43,0.00
1983-10-13,0.0,0.4,36,27,31,0.20
1983-10-14,0.0,0.6,32,28,31,0.20
1983-10-15,0.0,0.8,39,23,30,0.00
1983-10-16,0.0,0.8,46,27,35,0.10
1983-10-17,0.0,0.9,,,,0.00
